-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-1.823765039443969727e-01,9.886209368705749512e-01,1.955966830253601074e+00,2.808758497238159180e+00,2.808758497238159180e+00,2.325085639953613281e+00,7.213280797004699707e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,1.535935163497924805e+00,2.388726711273193359e+00,2.796030282974243164e+00,2.796030282974243164e+00,2.796030282974243164e+00,2.796030282974243164e+00,2.796030282974243164e+00,2.656019687652587891e+00,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,9.504362344741821289e-01,2.732388973236083984e+00,2.808758497238159180e+00,2.796030282974243164e+00,2.299629211425781250e+00,1.867422759532928467e-01,1.319555163383483887e+00,2.796030282974243164e+00,2.719660758972167969e+00,7.218817621469497681e-02,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-1.187353432178497314e-01,2.401454925537109375e+00,2.681476116180419922e+00,1.548663377761840820e+00,-2.969306409358978271e-01,-3.351153433322906494e-01,-4.242129623889923096e-01,-3.860282599925994873e-01,2.134162187576293945e+00,2.796030282974243164e+00,8.358821272850036621e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,7.595127820968627930e-01,2.796030282974243164e+00,7.849692702293395996e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,2.108705759048461914e+00,2.796030282974243164e+00,8.358821272850036621e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-2.969306409358978271e-01,1.306826949119567871e+00,1.485575735569000244e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-1.696482747793197632e-01,2.350542068481445312e+00,2.796030282974243164e+00,8.358821272850036621e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,3.522092998027801514e-01,2.796030282974243164e+00,2.732388973236083984e+00,2.376552075147628784e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-3.733000159263610840e-01,1.879597425460815430e+00,2.796030282974243164e+00,2.414183139801025391e+00,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,1.332283377647399902e+00,2.796030282974243164e+00,2.452368021011352539e+00,1.358293443918228149e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.236594587564468384e-02,1.535935163497924805e+00,2.783302068710327148e+00,2.490552663803100586e+00,7.722410559654235840e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,8.104257583618164062e-01,2.388726711273193359e+00,2.808758497238159180e+00,2.783302068710327148e+00,5.558610558509826660e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01,-4.242129623889923096e-01
