-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -3.987565040588378906e-01 9.249798059463500977e-01 2.821486711502075195e+00 2.439639806747436523e+00 -1.690945774316787720e-02 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -1.823765039443969727e-01 1.561391592025756836e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 3.394810557365417480e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -1.951047480106353760e-01 2.235987901687622070e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.095977306365966797e+00 -1.314635723829269409e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 1.485575735569000244e-01 2.172346830368041992e+00 2.808758497238159180e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.095977306365966797e+00 -1.187353432178497314e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -1.187353432178497314e-01 2.579650163650512695e+00 2.796030282974243164e+00 2.808758497238159180e+00 2.796030282974243164e+00 2.095977306365966797e+00 -1.187353432178497314e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 8.231539130210876465e-01 2.796030282974243164e+00 2.796030282974243164e+00 2.770573854446411133e+00 1.726858615875244141e+00 -1.314635723829269409e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -5.509417876601219177e-02 2.210531473159790039e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.656019687652587891e+00 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 1.981423258781433105e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.210531473159790039e+00 8.547008968889713287e-03 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 1.090446829795837402e+00 2.745117187500000000e+00 2.796030282974243164e+00 2.796030282974243164e+00 1.255914092063903809e+00 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.236594587564468384e-02 2.401454925537109375e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.134162187576293945e+00 -2.842023968696594238e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 6.195022463798522949e-01 1.128631472587585449e+00 6.831433773040771484e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -3.860282599925994873e-01 1.943238615989685059e+00 2.808758497238159180e+00 2.808758497238159180e+00 2.757845640182495117e+00 -1.314635723829269409e-01 -2.714741528034210205e-01 1.281370520591735840e+00 2.159618616104125977e+00 2.808758497238159180e+00 2.821486711502075195e+00 2.808758497238159180e+00 2.808758497238159180e+00 2.299629211425781250e+00 -1.823765039443969727e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
-4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 3.522092998027801514e-01 2.796030282974243164e+00 2.796030282974243164e+00 2.694204330444335938e+00 9.122515320777893066e-01 1.281370520591735840e+00 2.745117187500000000e+00 2.808758497238159180e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 2.796030282974243164e+00 3.400347381830215454e-02 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01 -4.242129623889923096e-01
